Data;Ora solare;Livello Punta Salute (cm);;;
4-ago-99;7.00;0;;;
4-ago-99;8.00;-2;;;
4-ago-99;9.00;0;;;
4-ago-99;10.00;8;;;
4-ago-99;11.00;19;;;
4-ago-99;12.00;31;;;
4-ago-99;13.00;41;;;
4-ago-99;14.00;51;;;
4-ago-99;15.00;57;;;
4-ago-99;16.00;60;;;
4-ago-99;17.00;59;;;
4-ago-99;18.00;51;;;
4-ago-99;19.00;39;;;
4-ago-99;20.00;27;;;
4-ago-99;21.00;17;;;
4-ago-99;22.00;9;;;
4-ago-99;23.00;6;;;
4-ago-99;0.00;8;;;
5-ago-99;1.00;12;;;
5-ago-99;2.00;20;;;
5-ago-99;3.00;23;;;
5-ago-99;4.00;25;;;
5-ago-99;5.00;25;;;
5-ago-99;6.00;23;;;
5-ago-99;7.00;17;;;
5-ago-99;8.00;14;;;
5-ago-99;9.00;11;;;
5-ago-99;10.00;11;;;
5-ago-99;11.00;16;;;
5-ago-99;12.00;25;;;
5-ago-99;13.00;36;;;
5-ago-99;14.00;46;;;
5-ago-99;15.00;55;;;
5-ago-99;16.00;61;;;
5-ago-99;17.00;64;;;
5-ago-99;18.00;63;;;
5-ago-99;19.00;55;;;
5-ago-99;20.00;41;;;
5-ago-99;21.00;28;;;
5-ago-99;22.00;16;;;
5-ago-99;23.00;8;;;
5-ago-99;0.00;-1;;;
6-ago-99;1.00;-4;;;
6-ago-99;2.00;-1;;;
6-ago-99;3.00;5;;;
6-ago-99;4.00;11;;;
6-ago-99;5.00;20;;;
6-ago-99;6.00;25;;;
6-ago-99;7.00;27;;;
6-ago-99;8.00;28;;;
6-ago-99;9.00;27;;;
6-ago-99;10.00;25;;;
6-ago-99;11.00;23;;;
6-ago-99;12.00;22;;;
6-ago-99;13.00;25;;;
6-ago-99;14.00;33;;;
6-ago-99;15.00;43;;;
6-ago-99;16.00;54;;;
6-ago-99;17.00;62;;;
6-ago-99;18.00;68;;;
6-ago-99;19.00;68;;;
6-ago-99;20.00;61;;;
6-ago-99;21.00;48;;;
6-ago-99;22.00;29;;;
6-ago-99;23.00;12;;;
6-ago-99;0.00;-1;;;
7-ago-99;1.00;-10;;;
7-ago-99;2.00;-12;;;
7-ago-99;3.00;-8;;;
7-ago-99;4.00;4;;;
7-ago-99;5.00;19;;;
7-ago-99;6.00;31;;;
7-ago-99;7.00;39;;;
7-ago-99;8.00;42;;;
7-ago-99;9.00;42;;;
7-ago-99;10.00;39;;;
7-ago-99;11.00;35;;;
7-ago-99;12.00;30;;;
7-ago-99;13.00;30;;;
7-ago-99;14.00;33;;;
7-ago-99;15.00;43;;;
7-ago-99;16.00;52;;;
7-ago-99;17.00;60;;;
7-ago-99;18.00;68;;;
7-ago-99;19.00;73;;;
7-ago-99;20.00;72;;;
7-ago-99;21.00;65;;;
7-ago-99;22.00;51;;;
7-ago-99;23.00;32;;;
7-ago-99;0.00;16;;;
8-ago-99;1.00;-1;;;
8-ago-99;2.00;-13;;;
8-ago-99;3.00;-17;;;
8-ago-99;4.00;-12;;;
8-ago-99;5.00;4;;;
8-ago-99;6.00;20;;;
8-ago-99;7.00;36;;;
8-ago-99;8.00;49;;;
8-ago-99;9.00;57;;;
8-ago-99;10.00;58;;;
8-ago-99;11.00;55;;;
8-ago-99;12.00;46;;;
8-ago-99;13.00;39;;;
8-ago-99;14.00;31;;;
8-ago-99;15.00;32;;;
8-ago-99;16.00;41;;;
8-ago-99;17.00;52;;;
8-ago-99;18.00;64;;;
8-ago-99;19.00;75;;;
8-ago-99;20.00;80;;;
8-ago-99;21.00;81;;;
8-ago-99;22.00;75;;;
8-ago-99;23.00;59;;;
8-ago-99;0.00;37;;;
9-ago-99;1.00;16;;;
9-ago-99;2.00;-4;;;
9-ago-99;3.00;-20;;;
9-ago-99;4.00;-24;;;
9-ago-99;5.00;-16;;;
9-ago-99;6.00;4;;;
9-ago-99;7.00;26;;;
9-ago-99;8.00;43;;;
9-ago-99;9.00;58;;;
9-ago-99;10.00;64;;;
9-ago-99;11.00;63;;;
9-ago-99;12.00;55;;;
9-ago-99;13.00;40;;;
9-ago-99;14.00;28;;;
9-ago-99;15.00;23;;;
9-ago-99;16.00;22;;;
9-ago-99;17.00;33;;;
9-ago-99;18.00;48;;;
9-ago-99;19.00;63;;;
9-ago-99;20.00;76;;;
9-ago-99;21.00;81;;;
9-ago-99;22.00;80;;;
9-ago-99;23.00;71;;;
9-ago-99;0.00;51;;;
10-ago-99;1.00;27;;;
10-ago-99;2.00;4;;;
10-ago-99;3.00;-14;;;
10-ago-99;4.00;-25;;;
10-ago-99;5.00;-21;;;
10-ago-99;6.00;-5;;;
10-ago-99;7.00;17;;;
10-ago-99;8.00;39;;;
10-ago-99;9.00;59;;;
10-ago-99;10.00;72;;;
10-ago-99;11.00;76;;;
10-ago-99;12.00;72;;;
10-ago-99;13.00;59;;;
10-ago-99;14.00;40;;;
10-ago-99;15.00;27;;;
10-ago-99;16.00;20;;;
10-ago-99;17.00;20;;;
10-ago-99;18.00;33;;;
10-ago-99;19.00;50;;;
10-ago-99;20.00;68;;;
10-ago-99;21.00;80;;;
10-ago-99;22.00;84;;;
10-ago-99;23.00;78;;;
10-ago-99;0.00;51;;;
11-ago-99;1.00;31;;;
11-ago-99;2.00;16;;;
11-ago-99;3.00;-2;;;
11-ago-99;4.00;-23;;;
11-ago-99;5.00;-31;;;
11-ago-99;6.00;-20;;;
11-ago-99;7.00;4;;;
11-ago-99;8.00;28;;;
11-ago-99;9.00;48;;;
11-ago-99;10.00;65;;;
11-ago-99;11.00;73;;;
11-ago-99;12.00;70;;;
11-ago-99;13.00;59;;;
11-ago-99;14.00;41;;;
11-ago-99;15.00;25;;;
11-ago-99;16.00;11;;;
11-ago-99;17.00;8;;;
11-ago-99;18.00;16;;;
11-ago-99;19.00;35;;;
11-ago-99;20.00;54;;;
11-ago-99;21.00;70;;;
11-ago-99;22.00;78;;;
11-ago-99;23.00;82;;;
11-ago-99;0.00;72;;;
12-ago-99;1.00;52;;;
12-ago-99;2.00;30;;;
12-ago-99;3.00;7;;;
12-ago-99;4.00;-12;;;
12-ago-99;5.00;-21;;;
12-ago-99;6.00;-21;;;
12-ago-99;7.00;-7;;;
12-ago-99;8.00;14;;;
12-ago-99;9.00;36;;;
12-ago-99;10.00;55;;;
12-ago-99;11.00;68;;;
12-ago-99;12.00;72;;;
12-ago-99;13.00;65;;;
12-ago-99;14.00;52;;;
12-ago-99;15.00;36;;;
12-ago-99;16.00;20;;;
12-ago-99;17.00;12;;;
12-ago-99;18.00;15;;;
12-ago-99;19.00;23;;;
12-ago-99;20.00;39;;;
12-ago-99;21.00;56;;;
12-ago-99;22.00;70;;;
12-ago-99;23.00;75;;;
12-ago-99;0.00;70;;;
13-ago-99;1.00;59;;;
13-ago-99;2.00;39;;;
13-ago-99;3.00;20;;;
13-ago-99;4.00;0;;;
13-ago-99;5.00;-15;;;
13-ago-99;6.00;-21;;;
13-ago-99;7.00;-20;;;
13-ago-99;8.00;-2;;;
13-ago-99;9.00;20;;;
13-ago-99;10.00;39;;;
13-ago-99;11.00;59;;;
13-ago-99;12.00;68;;;
13-ago-99;13.00;74;;;
13-ago-99;14.00;68;;;
13-ago-99;15.00;55;;;
13-ago-99;16.00;36;;;
13-ago-99;17.00;23;;;
13-ago-99;18.00;16;;;
13-ago-99;19.00;15;;;
13-ago-99;20.00;23;;;
13-ago-99;21.00;39;;;
13-ago-99;22.00;54;;;
13-ago-99;23.00;65;;;
13-ago-99;0.00;70;;;
14-ago-99;1.00;64;;;
14-ago-99;2.00;48;;;
14-ago-99;3.00;27;;;
14-ago-99;4.00;4;;;
14-ago-99;5.00;-14;;;
14-ago-99;6.00;-26;;;
14-ago-99;7.00;-26;;;
14-ago-99;8.00;-13;;;
14-ago-99;9.00;9;;;
14-ago-99;10.00;35;;;
14-ago-99;11.00;55;;;
14-ago-99;12.00;68;;;
14-ago-99;13.00;73;;;
14-ago-99;14.00;71;;;
14-ago-99;15.00;55;;;
14-ago-99;16.00;36;;;
14-ago-99;17.00;20;;;
14-ago-99;18.00;9;;;
14-ago-99;19.00;7;;;
14-ago-99;20.00;12;;;
14-ago-99;21.00;30;;;
14-ago-99;22.00;46;;;
14-ago-99;23.00;59;;;
14-ago-99;0.00;63;;;
15-ago-99;1.00;60;;;
15-ago-99;2.00;48;;;
15-ago-99;3.00;31;;;
15-ago-99;4.00;11;;;
15-ago-99;5.00;-7;;;
15-ago-99;6.00;-16;;;
15-ago-99;7.00;-17;;;
15-ago-99;8.00;-6;;;
15-ago-99;9.00;11;;;
15-ago-99;10.00;35;;;
15-ago-99;11.00;51;;;
15-ago-99;12.00;65;;;
15-ago-99;13.00;72;;;
15-ago-99;14.00;72;;;
15-ago-99;15.00;60;;;
15-ago-99;16.00;44;;;
15-ago-99;17.00;28;;;
15-ago-99;18.00;17;;;
15-ago-99;19.00;14;;;
15-ago-99;20.00;16;;;
15-ago-99;21.00;27;;;
15-ago-99;22.00;43;;;
15-ago-99;23.00;55;;;
15-ago-99;0.00;59;;;
16-ago-99;1.00;57;;;
16-ago-99;2.00;48;;;
16-ago-99;3.00;32;;;
16-ago-99;4.00;17;;;
16-ago-99;5.00;4;;;
16-ago-99;6.00;-5;;;
16-ago-99;7.00;-9;;;
16-ago-99;8.00;-3;;;
16-ago-99;9.00;11;;;
16-ago-99;10.00;27;;;
16-ago-99;11.00;43;;;
16-ago-99;12.00;55;;;
16-ago-99;13.00;62;;;
16-ago-99;14.00;64;;;
16-ago-99;15.00;59;;;
16-ago-99;16.00;49;;;
16-ago-99;17.00;39;;;
16-ago-99;18.00;32;;;
16-ago-99;19.00;28;;;
16-ago-99;20.00;33;;;
16-ago-99;21.00;39;;;
16-ago-99;22.00;46;;;
16-ago-99;23.00;53;;;
16-ago-99;0.00;58;;;
17-ago-99;1.00;59;;;
17-ago-99;2.00;48;;;
17-ago-99;3.00;36;;;
17-ago-99;4.00;25;;;
17-ago-99;5.00;16;;;
17-ago-99;6.00;8;;;
17-ago-99;7.00;4;;;
17-ago-99;8.00;8;;;
17-ago-99;9.00;16;;;
17-ago-99;10.00;28;;;
17-ago-99;11.00;38;;;
17-ago-99;12.00;46;;;
17-ago-99;13.00;51;;;
17-ago-99;14.00;52;;;
17-ago-99;15.00;52;;;
17-ago-99;16.00;51;;;
17-ago-99;17.00;48;;;
17-ago-99;18.00;45;;;
17-ago-99;19.00;41;;;
17-ago-99;20.00;39;;;
17-ago-99;21.00;36;;;
17-ago-99;22.00;33;;;
17-ago-99;23.00;33;;;
17-ago-99;0.00;36;;;
18-ago-99;1.00;38;;;
18-ago-99;2.00;38;;;
18-ago-99;3.00;36;;;
18-ago-99;4.00;31;;;
18-ago-99;5.00;22;;;
18-ago-99;6.00;16;;;
18-ago-99;7.00;12;;;
18-ago-99;8.00;10;;;
18-ago-99;9.00;14;;;
18-ago-99;10.00;20;;;
18-ago-99;11.00;30;;;
18-ago-99;12.00;39;;;
18-ago-99;13.00;50;;;
18-ago-99;14.00;60;;;
18-ago-99;15.00;68;;;
18-ago-99;16.00;72;;;
18-ago-99;17.00;71;;;
18-ago-99;18.00;63;;;
18-ago-99;19.00;49;;;
18-ago-99;20.00;39;;;
18-ago-99;21.00;30;;;
18-ago-99;22.00;24;;;
18-ago-99;23.00;24;;;
18-ago-99;0.00;27;;;
19-ago-99;1.00;28;;;
19-ago-99;2.00;28;;;
19-ago-99;3.00;28;;;
19-ago-99;4.00;27;;;
19-ago-99;5.00;23;;;
19-ago-99;6.00;20;;;
19-ago-99;7.00;17;;;
19-ago-99;8.00;17;;;
19-ago-99;9.00;20;;;
19-ago-99;10.00;23;;;
19-ago-99;11.00;31;;;
19-ago-99;12.00;41;;;
19-ago-99;13.00;52;;;
19-ago-99;14.00;60;;;
19-ago-99;15.00;68;;;
19-ago-99;16.00;69;;;
19-ago-99;17.00;67;;;
19-ago-99;18.00;57;;;
19-ago-99;19.00;46;;;
19-ago-99;20.00;32;;;
19-ago-99;21.00;23;;;
19-ago-99;22.00;16;;;
19-ago-99;23.00;12;;;
19-ago-99;0.00;11;;;
20-ago-99;1.00;15;;;
20-ago-99;2.00;17;;;
20-ago-99;3.00;19;;;
20-ago-99;4.00;20;;;
20-ago-99;5.00;22;;;
20-ago-99;6.00;22;;;
20-ago-99;7.00;27;;;
20-ago-99;8.00;32;;;
20-ago-99;9.00;36;;;
20-ago-99;10.00;40;;;
20-ago-99;11.00;43;;;
20-ago-99;12.00;48;;;
20-ago-99;13.00;52;;;
20-ago-99;14.00;55;;;
20-ago-99;15.00;55;;;
20-ago-99;16.00;52;;;
20-ago-99;17.00;47;;;
20-ago-99;18.00;41;;;
20-ago-99;19.00;39;;;
20-ago-99;20.00;36;;;
20-ago-99;21.00;31;;;
20-ago-99;22.00;24;;;
20-ago-99;23.00;14;;;
20-ago-99;0.00;7;;;
21-ago-99;1.00;0;;;
21-ago-99;2.00;-2;;;
21-ago-99;3.00;-1;;;
21-ago-99;4.00;6;;;
21-ago-99;5.00;17;;;
21-ago-99;6.00;28;;;
21-ago-99;7.00;39;;;
21-ago-99;8.00;47;;;
21-ago-99;9.00;48;;;
21-ago-99;10.00;48;;;
21-ago-99;11.00;41;;;
21-ago-99;12.00;36;;;
21-ago-99;13.00;32;;;
21-ago-99;14.00;31;;;
21-ago-99;15.00;36;;;
21-ago-99;16.00;40;;;
21-ago-99;17.00;47;;;
21-ago-99;18.00;54;;;
21-ago-99;19.00;56;;;
21-ago-99;20.00;55;;;
21-ago-99;21.00;46;;;
21-ago-99;22.00;32;;;
21-ago-99;23.00;17;;;
21-ago-99;0.00;6;;;
22-ago-99;1.00;-1;;;
22-ago-99;2.00;-5;;;
22-ago-99;3.00;-4;;;
22-ago-99;4.00;3;;;
22-ago-99;5.00;12;;;
22-ago-99;6.00;25;;;
22-ago-99;7.00;36;;;
22-ago-99;8.00;43;;;
22-ago-99;9.00;48;;;
22-ago-99;10.00;48;;;
22-ago-99;11.00;43;;;
22-ago-99;12.00;36;;;
22-ago-99;13.00;28;;;
22-ago-99;14.00;24;;;
22-ago-99;15.00;23;;;
22-ago-99;16.00;31;;;
22-ago-99;17.00;39;;;
22-ago-99;18.00;48;;;
22-ago-99;19.00;53;;;
22-ago-99;20.00;54;;;
22-ago-99;21.00;49;;;
22-ago-99;22.00;39;;;
22-ago-99;23.00;24;;;
22-ago-99;0.00;10;;;
23-ago-99;1.00;-4;;;
23-ago-99;2.00;-13;;;
23-ago-99;3.00;-16;;;
23-ago-99;4.00;-12;;;
23-ago-99;5.00;0;;;
23-ago-99;6.00;16;;;
23-ago-99;7.00;32;;;
23-ago-99;8.00;46;;;
23-ago-99;9.00;56;;;
23-ago-99;10.00;59;;;
23-ago-99;11.00;54;;;
23-ago-99;12.00;43;;;
23-ago-99;13.00;30;;;
23-ago-99;14.00;23;;;
23-ago-99;15.00;20;;;
23-ago-99;16.00;22;;;
23-ago-99;17.00;31;;;
23-ago-99;18.00;43;;;
23-ago-99;19.00;52;;;
23-ago-99;20.00;56;;;
23-ago-99;21.00;55;;;
23-ago-99;22.00;46;;;
23-ago-99;23.00;31;;;
23-ago-99;0.00;16;;;
24-ago-99;1.00;-1;;;
24-ago-99;2.00;-16;;;
24-ago-99;3.00;-24;;;
24-ago-99;4.00;-23;;;
24-ago-99;5.00;-9;;;
24-ago-99;6.00;8;;;
24-ago-99;7.00;28;;;
24-ago-99;8.00;46;;;
24-ago-99;9.00;57;;;
24-ago-99;10.00;63;;;
24-ago-99;11.00;63;;;
24-ago-99;12.00;52;;;
24-ago-99;13.00;36;;;
24-ago-99;14.00;23;;;
24-ago-99;15.00;12;;;
24-ago-99;16.00;9;;;
24-ago-99;17.00;16;;;
24-ago-99;18.00;28;;;
24-ago-99;19.00;43;;;
24-ago-99;20.00;55;;;
24-ago-99;21.00;60;;;
24-ago-99;22.00;57;;;
24-ago-99;23.00;46;;;
24-ago-99;0.00;26;;;
25-ago-99;1.00;7;;;
25-ago-99;2.00;-11;;;
25-ago-99;3.00;-24;;;
25-ago-99;4.00;-28;;;
25-ago-99;5.00;-20;;;
25-ago-99;6.00;-4;;;
25-ago-99;7.00;17;;;
25-ago-99;8.00;38;;;
25-ago-99;9.00;54;;;
25-ago-99;10.00;62;;;
25-ago-99;11.00;63;;;
25-ago-99;12.00;55;;;
25-ago-99;13.00;36;;;
25-ago-99;14.00;20;;;
25-ago-99;15.00;8;;;
25-ago-99;16.00;0;;;
25-ago-99;17.00;3;;;
25-ago-99;18.00;16;;;
25-ago-99;19.00;35;;;
25-ago-99;20.00;52;;;
25-ago-99;21.00;63;;;
25-ago-99;22.00;66;;;
25-ago-99;23.00;59;;;
25-ago-99;0.00;41;;;
26-ago-99;1.00;21;;;
26-ago-99;2.00;0;;;
26-ago-99;3.00;-17;;;
26-ago-99;4.00;-28;;;
26-ago-99;5.00;-28;;;
26-ago-99;6.00;-15;;;
26-ago-99;7.00;6;;;
26-ago-99;8.00;27;;;
26-ago-99;9.00;46;;;
26-ago-99;10.00;59;;;
26-ago-99;11.00;64;;;
26-ago-99;12.00;59;;;
26-ago-99;13.00;44;;;
26-ago-99;14.00;27;;;
26-ago-99;15.00;9;;;
26-ago-99;16.00;-1;;;
26-ago-99;17.00;-1;;;
26-ago-99;18.00;11;;;
26-ago-99;19.00;28;;;
26-ago-99;20.00;48;;;
26-ago-99;21.00;63;;;
26-ago-99;22.00;70;;;
26-ago-99;23.00;68;;;
26-ago-99;0.00;55;;;
27-ago-99;1.00;33;;;
27-ago-99;2.00;11;;;
27-ago-99;3.00;-8;;;
27-ago-99;4.00;-23;;;
27-ago-99;5.00;-28;;;
27-ago-99;6.00;-20;;;
27-ago-99;7.00;-2;;;
27-ago-99;8.00;16;;;
27-ago-99;9.00;38;;;
27-ago-99;10.00;55;;;
27-ago-99;11.00;63;;;
27-ago-99;12.00;65;;;
27-ago-99;13.00;55;;;
27-ago-99;14.00;40;;;
27-ago-99;15.00;25;;;
27-ago-99;16.00;9;;;
27-ago-99;17.00;3;;;
27-ago-99;18.00;6;;;
27-ago-99;19.00;17;;;
27-ago-99;20.00;36;;;
27-ago-99;21.00;52;;;
27-ago-99;22.00;63;;;
27-ago-99;23.00;68;;;
27-ago-99;0.00;63;;;
28-ago-99;1.00;49;;;
28-ago-99;2.00;27;;;
28-ago-99;3.00;-1;;;
28-ago-99;4.00;-21;;;
28-ago-99;5.00;-37;;;
28-ago-99;6.00;-41;;;
28-ago-99;7.00;-29;;;
28-ago-99;8.00;-5;;;
28-ago-99;9.00;18;;;
28-ago-99;10.00;39;;;
28-ago-99;11.00;59;;;
28-ago-99;12.00;70;;;
28-ago-99;13.00;68;;;
28-ago-99;14.00;55;;;
28-ago-99;15.00;35;;;
28-ago-99;16.00;17;;;
28-ago-99;17.00;4;;;
28-ago-99;18.00;-1;;;
28-ago-99;19.00;4;;;
28-ago-99;20.00;19;;;
28-ago-99;21.00;39;;;
28-ago-99;22.00;55;;;
28-ago-99;23.00;64;;;
28-ago-99;0.00;63;;;
29-ago-99;1.00;49;;;
29-ago-99;2.00;28;;;
29-ago-99;3.00;6;;;
29-ago-99;4.00;-16;;;
29-ago-99;5.00;-31;;;
29-ago-99;6.00;-37;;;
29-ago-99;7.00;-28;;;
29-ago-99;8.00;-5;;;
29-ago-99;9.00;20;;;
29-ago-99;10.00;43;;;
29-ago-99;11.00;60;;;
29-ago-99;12.00;72;;;
29-ago-99;13.00;75;;;
29-ago-99;14.00;66;;;
29-ago-99;15.00;48;;;
29-ago-99;16.00;27;;;
29-ago-99;17.00;11;;;
29-ago-99;18.00;-1;;;
29-ago-99;19.00;-2;;;
29-ago-99;20.00;8;;;
29-ago-99;21.00;27;;;
29-ago-99;22.00;44;;;
29-ago-99;23.00;55;;;
29-ago-99;0.00;59;;;
30-ago-99;1.00;52;;;
30-ago-99;2.00;35;;;
30-ago-99;3.00;16;;;
30-ago-99;4.00;-5;;;
30-ago-99;5.00;-21;;;
30-ago-99;6.00;-28;;;
30-ago-99;7.00;-21;;;
30-ago-99;8.00;-5;;;
30-ago-99;9.00;17;;;
30-ago-99;10.00;43;;;
30-ago-99;11.00;59;;;
30-ago-99;12.00;72;;;
30-ago-99;13.00;77;;;
30-ago-99;14.00;75;;;
30-ago-99;15.00;61;;;
30-ago-99;16.00;43;;;
30-ago-99;17.00;24;;;
30-ago-99;18.00;7;;;
30-ago-99;19.00;-2;;;
30-ago-99;20.00;-1;;;
30-ago-99;21.00;12;;;
30-ago-99;22.00;27;;;
30-ago-99;23.00;39;;;
30-ago-99;0.00;50;;;
31-ago-99;1.00;51;;;
31-ago-99;2.00;39;;;
31-ago-99;3.00;25;;;
31-ago-99;4.00;9;;;
31-ago-99;5.00;-7;;;
31-ago-99;6.00;-13;;;
31-ago-99;7.00;-8;;;
31-ago-99;8.00;4;;;
31-ago-99;9.00;19;;;
31-ago-99;10.00;36;;;
31-ago-99;11.00;55;;;
31-ago-99;12.00;65;;;
31-ago-99;13.00;72;;;
31-ago-99;14.00;71;;;
31-ago-99;15.00;60;;;
31-ago-99;16.00;44;;;
31-ago-99;17.00;27;;;
31-ago-99;18.00;11;;;
31-ago-99;19.00;0;;;
31-ago-99;20.00;-7;;;
31-ago-99;21.00;-5;;;
31-ago-99;22.00;7;;;
31-ago-99;23.00;20;;;
31-ago-99;0.00;31;;;
1-set-99;1.00;38;;;
1-set-99;2.00;39;;;
1-set-99;3.00;32;;;
1-set-99;4.00;22;;;
1-set-99;5.00;11;;;
1-set-99;6.00;4;;;
1-set-99;7.00;-1;;;
1-set-99;8.00;4;;;
1-set-99;9.00;15;;;
1-set-99;10.00;28;;;
1-set-99;11.00;43;;;
1-set-99;12.00;54;;;
1-set-99;13.00;60;;;
1-set-99;14.00;63;;;
1-set-99;15.00;60;;;
1-set-99;16.00;51;;;
1-set-99;17.00;36;;;
1-set-99;18.00;23;;;
1-set-99;19.00;7;;;
1-set-99;20.00;-2;;;
1-set-99;21.00;-7;;;
1-set-99;22.00;-4;;;
1-set-99;23.00;6;;;
1-set-99;0.00;19;;;
2-set-99;1.00;38;;;
2-set-99;2.00;46;;;
2-set-99;3.00;48;;;
2-set-99;4.00;54;;;
2-set-99;5.00;52;;;
2-set-99;6.00;39;;;
2-set-99;7.00;24;;;
2-set-99;8.00;20;;;
2-set-99;9.00;20;;;
2-set-99;10.00;20;;;
2-set-99;11.00;36;;;
2-set-99;12.00;46;;;
2-set-99;13.00;46;;;
2-set-99;14.00;47;;;
2-set-99;15.00;48;;;
2-set-99;16.00;41;;;
2-set-99;17.00;31;;;
2-set-99;18.00;24;;;
2-set-99;19.00;15;;;
2-set-99;20.00;4;;;
2-set-99;21.00;-1;;;
2-set-99;22.00;3;;;
2-set-99;23.00;6;;;
2-set-99;0.00;10;;;
3-set-99;1.00;20;;;
3-set-99;2.00;28;;;
3-set-99;3.00;36;;;
3-set-99;4.00;39;;;
3-set-99;5.00;41;;;
3-set-99;6.00;38;;;
3-set-99;7.00;31;;;
3-set-99;8.00;28;;;
3-set-99;9.00;23;;;
3-set-99;10.00;23;;;
3-set-99;11.00;23;;;
3-set-99;12.00;23;;;
3-set-99;13.00;29;;;
3-set-99;14.00;36;;;
3-set-99;15.00;39;;;
3-set-99;16.00;41;;;
3-set-99;17.00;40;;;
3-set-99;18.00;36;;;
3-set-99;19.00;27;;;
3-set-99;20.00;17;;;
3-set-99;21.00;9;;;
3-set-99;22.00;4;;;
3-set-99;23.00;1;;;
3-set-99;0.00;3;;;
4-set-99;1.00;6;;;
4-set-99;2.00;11;;;
4-set-99;3.00;17;;;
4-set-99;4.00;25;;;
4-set-99;5.00;33;;;
4-set-99;6.00;39;;;
4-set-99;7.00;43;;;
4-set-99;8.00;41;;;
4-set-99;9.00;36;;;
4-set-99;10.00;27;;;
4-set-99;11.00;20;;;
4-set-99;12.00;19;;;
4-set-99;13.00;23;;;
4-set-99;14.00;32;;;
4-set-99;15.00;41;;;
4-set-99;16.00;48;;;
4-set-99;17.00;50;;;
4-set-99;18.00;48;;;
4-set-99;19.00;46;;;
4-set-99;20.00;40;;;
4-set-99;21.00;35;;;
4-set-99;22.00;24;;;
4-set-99;23.00;15;;;
4-set-99;0.00;6;;;
5-set-99;1.00;-2;;;
5-set-99;2.00;-4;;;
5-set-99;3.00;-1;;;
5-set-99;4.00;7;;;
5-set-99;5.00;16;;;
5-set-99;6.00;27;;;
5-set-99;7.00;35;;;
5-set-99;8.00;41;;;
5-set-99;9.00;43;;;
5-set-99;10.00;41;;;
5-set-99;11.00;36;;;
5-set-99;12.00;28;;;
5-set-99;13.00;20;;;
5-set-99;14.00;17;;;
5-set-99;15.00;18;;;
5-set-99;16.00;25;;;
5-set-99;17.00;38;;;
5-set-99;18.00;51;;;
5-set-99;19.00;60;;;
5-set-99;20.00;63;;;
5-set-99;21.00;56;;;
5-set-99;22.00;41;;;
5-set-99;23.00;23;;;
5-set-99;0.00;4;;;
6-set-99;1.00;-12;;;
6-set-99;2.00;-21;;;
6-set-99;3.00;-25;;;
6-set-99;4.00;-16;;;
6-set-99;5.00;-1;;;
6-set-99;6.00;17;;;
6-set-99;7.00;35;;;
6-set-99;8.00;46;;;
6-set-99;9.00;52;;;
6-set-99;10.00;50;;;
6-set-99;11.00;41;;;
6-set-99;12.00;28;;;
6-set-99;13.00;16;;;
6-set-99;14.00;10;;;
6-set-99;15.00;11;;;
6-set-99;16.00;20;;;
6-set-99;17.00;35;;;
6-set-99;18.00;48;;;
6-set-99;19.00;59;;;
6-set-99;20.00;62;;;
6-set-99;21.00;59;;;
6-set-99;22.00;49;;;
6-set-99;23.00;31;;;
6-set-99;0.00;11;;;
7-set-99;1.00;-8;;;
7-set-99;2.00;-24;;;
7-set-99;3.00;-32;;;
7-set-99;4.00;-28;;;
7-set-99;5.00;-12;;;
7-set-99;6.00;7;;;
7-set-99;7.00;30;;;
7-set-99;8.00;47;;;
7-set-99;9.00;56;;;
7-set-99;10.00;59;;;
7-set-99;11.00;55;;;
7-set-99;12.00;41;;;
7-set-99;13.00;28;;;
7-set-99;14.00;17;;;
7-set-99;15.00;10;;;
7-set-99;16.00;9;;;
7-set-99;17.00;18;;;
7-set-99;18.00;32;;;
7-set-99;19.00;48;;;
7-set-99;20.00;62;;;
7-set-99;21.00;65;;;
7-set-99;22.00;60;;;
7-set-99;23.00;48;;;
7-set-99;0.00;25;;;
8-set-99;1.00;3;;;
8-set-99;2.00;-17;;;
8-set-99;3.00;-33;;;
8-set-99;4.00;-40;;;
8-set-99;5.00;-30;;;
8-set-99;6.00;-9;;;
8-set-99;7.00;12;;;
8-set-99;8.00;31;;;
8-set-99;9.00;48;;;
8-set-99;10.00;57;;;
8-set-99;11.00;55;;;
8-set-99;12.00;44;;;
8-set-99;13.00;29;;;
8-set-99;14.00;14;;;
8-set-99;15.00;1;;;
8-set-99;16.00;-1;;;
8-set-99;17.00;6;;;
8-set-99;18.00;18;;;
8-set-99;19.00;35;;;
8-set-99;20.00;51;;;
8-set-99;21.00;60;;;
8-set-99;22.00;65;;;
8-set-99;23.00;59;;;
8-set-99;0.00;40;;;
9-set-99;1.00;18;;;
9-set-99;2.00;-7;;;
9-set-99;3.00;-28;;;
9-set-99;4.00;-40;;;
9-set-99;5.00;-40;;;
9-set-99;6.00;-20;;;
9-set-99;7.00;4;;;
9-set-99;8.00;28;;;
9-set-99;9.00;46;;;
9-set-99;10.00;59;;;
9-set-99;11.00;60;;;
9-set-99;12.00;52;;;
9-set-99;13.00;38;;;
9-set-99;14.00;22;;;
9-set-99;15.00;8;;;
9-set-99;16.00;-1;;;
9-set-99;17.00;-1;;;
9-set-99;18.00;8;;;
9-set-99;19.00;22;;;
9-set-99;20.00;35;;;
